date,ET_mm
2024-10-01,0.0
2024-11-01,2.0
2024-12-01,14.0
2025-01-01,38.0
2025-02-01,51.0
2025-03-01,79.0
2025-04-01,78.0
2025-05-01,13.0
2025-06-01,24.0
2025-07-01,5.0
2025-08-01,4.0
2025-09-01,7.0
