date,ET_mm
2024-10-01,1.0
2024-11-01,10.0
2024-12-01,14.0
2025-01-01,24.0
2025-02-01,43.0
2025-03-01,69.0
2025-04-01,78.0
2025-05-01,25.0
2025-06-01,19.0
2025-07-01,12.0
2025-08-01,11.0
2025-09-01,12.0
